Date,Close,High,Low,Open,Volume
2014-03-17,1.1687337160110474,1.1711787826998434,1.1589535464134044,1.1679186613956014,250946201
2014-03-18,1.1613985300064087,1.1711787968800087,1.160583572538637,1.1687337301616088,245516577
2014-03-19,1.1565086841583252,1.1597687088812936,1.1459134580723396,1.1597687088812936,331866195
2014-03-20,1.1475430727005005,1.1687335175279576,1.1467280182234731,1.1508030962935591,379443759
2014-03-21,1.1923691034317017,1.1964441817574358,1.1434680663653602,1.145913132792307,825467935
2014-03-24,1.2029640674591064,1.2102992657527845,1.189923876866209,1.1948139119044763,641134152
2014-03-25,1.193999171257019,1.2078544187819842,1.1923691592818824,1.1980742497736285,383350604
2014-03-26,1.1923691034317017,1.2037792838807448,1.189924037004755,1.1997042055550107,323369498
2014-03-27,1.1931840181350708,1.2102993853541357,1.181773838094046,1.1899239944540716,546016226
2014-03-28,1.1988892555236816,1.2070394128855289,1.191554152761035,1.1931841648018964,564255706
2014-03-31,1.1931840181350708,1.202964186335596,1.185033861775045,1.20214922899411,364409953
2014-04-01,1.1972593069076538,1.2054094647012559,1.1891091491140517,1.1931842280108529,446023933
2014-04-02,1.2127444744110107,1.2151895407963254,1.1980741732566522,1.1988891306134042,619125380
2014-04-03,1.2021492719650269,1.2241546754921753,1.2021492719650269,1.218449585267734,557376855
2014-04-04,1.2127444744110107,1.2135594317677627,1.194814052357056,1.2005192396419668,491083367
2014-04-08,1.2486053705215454,1.255125516449465,1.2102996467866478,1.2102996467866478,863753791
2014-04-09,1.245345115661621,1.251865260382864,1.2420850918797648,1.250235248491936,399524202
2014-04-10,1.2771308422088623,1.2918011442023754,1.2380100692786724,1.2461602262575646,876352839
2014-04-11,1.2722406387329102,1.2812058497764311,1.2640904822051744,1.2771307715125633,584037237
2014-04-14,1.2649056911468506,1.27550091535793,1.2592005031548945,1.271425739439015,403141730
2014-04-15,1.240455150604248,1.261645599524937,1.2363800717470035,1.261645599524937,501375829
2014-04-16,1.240455150604248,1.2502354175876698,1.232304992889759,1.2355651142700808,432877715
2014-04-17,1.235565185546875,1.2469753681423683,1.2331201186599696,1.2461604106184327,327915707
2014-04-18,1.2347501516342163,1.2396402854902806,1.221709859456412,1.2306750724733464,468765122
2014-04-21,1.2135595083236694,1.2412701005094418,1.212744550915507,1.2257847438639273,450441299
2014-04-22,1.2265998125076294,1.2290448790752508,1.2102994982668693,1.2127445648344908,486762656
2014-04-23,1.2265998125076294,1.2331199576354408,1.2208947219548707,1.2225247339474394,387478247
2014-04-24,1.2298598289489746,1.2396400951594693,1.2225247264486399,1.2257847504137807,363321364
2014-04-25,1.2225247621536255,1.2380101193341488,1.2217097075597678,1.2331199860860806,397264696
2014-04-28,1.2086695432662964,1.2233398462062317,1.2062244765833836,1.220894779523319,376856390
2014-04-29,1.2168196439743042,1.2184496559676492,1.20377935371247,1.2086694868500418,475628329
2014-04-30,1.216004729270935,1.2184497961209673,1.2119296502400643,1.216004729270935,282706603
2014-05-05,1.2086695432662964,1.2143746340880652,1.1988892765346453,1.2135595794745806,320350617
2014-05-06,1.2070392370224,1.2184495139610558,1.2045942678961044,1.2054092252190276,353322540
2014-05-07,1.2005192041397095,1.207039251431029,1.1988890951593532,1.2045942822755475,315653653
2014-05-08,1.2029640674591064,1.2192644757258846,1.197258978002369,1.1988889896817914,525161995
2014-05-09,1.2029640674591064,1.2070391452364215,1.1988889896817914,1.2054091335569992,411218299
2014-05-12,1.2249699831008911,1.228230007571946,1.204594587262921,1.2119296909015698,632071353
2014-05-13,1.2192646265029907,1.2265997285462265,1.218449571983729,1.2241546621459711,288566225
2014-05-14,1.2208948135375977,1.2274149591545032,1.218449746786565,1.2200797589014054,243800548
2014-05-15,1.209484577178955,1.2208948567013271,1.209484577178955,1.2200798020363193,317292116
2014-05-16,1.2070392370224,1.213559381393414,1.2045942678961044,1.2094843033062208,289055548
2014-05-19,1.1874791383743286,1.2037794539805786,1.1825890048294359,1.2037794539805786,404180185
2014-05-20,1.1858491897583008,1.1939993479979414,1.1842190803843327,1.1915542810945392,262512561
2014-05-21,1.1972593069076538,1.1988893190348653,1.1760688577812708,1.1842190155748726,380416867
2014-05-22,1.1948143243789673,1.214374762757256,1.193999366836675,1.196444433778655,459244838
2014-05-23,1.2062245607376099,1.2078545729207584,1.1956293358108223,1.1956293358108223,367558067
2014-05-26,1.2078545093536377,1.2184497337228184,1.203779430531456,1.2111145335483657,350940194
2014-05-27,1.2045944929122925,1.211114541343715,1.2029643836468933,1.2086695717607034,302460431
2014-05-28,1.2127444744110107,1.214374486282044,1.1980741732566522,1.2045943178983147,366135259
2014-05-29,1.2078545093536377,1.2168197216254544,1.2070394547261842,1.2135596002731834,361175390
2014-05-30,1.2037792205810547,1.2102993649908793,1.2013341542826796,1.207039244207204,296468316
2014-06-03,1.2005192041397095,1.2127444385472237,1.2005192041397095,1.2045942822755475,274254463
2014-06-04,1.1931840181350708,1.2013341744950965,1.1882938854560445,1.2005192171536105,265025045
2014-06-05,1.2070392370224,1.2078542915028487,1.1899239673507038,1.1923690336345247,276642510
2014-06-06,1.1972593069076538,1.2070394768284674,1.1907391612412632,1.2070394768284674,286439052
2014-06-09,1.1997044086456299,1.2127447003585028,1.1907391959483362,1.192369305280606,434378138
2014-06-10,1.2143746614456177,1.2143746614456177,1.198889303543342,1.203779437019333,463991339
2014-06-11,1.209484577178955,1.2127446986814387,1.2062245528340187,1.209484577178955,324852247
2014-06-12,1.2070392370224,1.2119293695900417,1.2062242796994764,1.2086693459832973,262987273
2014-06-13,1.2225247621536255,1.2274148954016937,1.2054093929429257,1.2062244475367834,494442345
2014-06-16,1.235565185546875,1.2388252099577162,1.2208948813829914,1.2225248935884119,620840629
2014-06-17,1.2241549491882324,1.232305107661795,1.223339991635408,1.232305107661795,430793801
2014-06-18,1.2192646265029907,1.2265997285462265,1.218449571983729,1.2241546621459711,389876848
2014-06-19,1.2045944929122925,1.2233398750464912,1.2013343715390377,1.2192647961980805,454067501
2014-06-20,1.2102994918823242,1.2119295038662943,1.204594401359661,1.205409358772878,390180051
2014-06-23,1.2062245607376099,1.2168197856643974,1.2054095060672616,1.2111145972870554,317678975
2014-06-24,1.2135595083236694,1.2143745628893676,1.205409351296831,1.206224405862529,264853994
2014-06-25,1.2078545093536377,1.214374654900637,1.2062244972562737,1.214374654900637,229750973
2014-06-26,1.2143746614456177,1.216004673551767,1.2086695704953239,1.209484527969627,297557451
2014-06-27,1.2111144065856934,1.2184496059911878,1.208669437274728,1.2135594730541914,300442215
2014-06-30,1.220079779624939,1.222524846417502,1.2119296217547593,1.2119296217547593,428760879
2014-07-01,1.2168196439743042,1.2265998130919116,1.2135595228300773,1.2257847585164707,289802303
2014-07-02,1.2233397960662842,1.2241547534888255,1.2151896388956458,1.218449662900886,396305632
2014-07-03,1.2265998125076294,1.2298598364927669,1.2200796673798182,1.2225247339474394,419994634
2014-07-04,1.2306747436523438,1.2323047554496627,1.225784611102862,1.225784611102862,351333924
2014-07-07,1.231489896774292,1.233934963244887,1.2274148183758111,1.2306748422315827,273888363
2014-07-08,1.2290449142456055,1.231489980883195,1.2233398235295898,1.2306749262848187,285635987
2014-07-09,1.216004729270935,1.2298599785443864,1.216004729270935,1.229045021032741,379637560
2014-07-10,1.2151896953582764,1.2192647741329403,1.2119295740440204,1.216004652818684,255357875
2014-07-11,1.2208948135375977,1.2249698924034707,1.214374667920692,1.214374667920692,242832832
2014-07-14,1.231489896774292,1.2323048541594683,1.2192646615788496,1.221709630891912,270744513
2014-07-15,1.2331198453903198,1.2355649117353782,1.2290447672010651,1.2314898335461235,240586186
2014-07-16,1.2323049306869507,1.2388250759609345,1.2314899732511644,1.2331199852802757,295883611
2014-07-17,1.2282297611236572,1.2331198940065695,1.225784694682201,1.2306748275651134,234209008
2014-07-18,1.235565185546875,1.2404552221631366,1.225784917999253,1.2274150273622229,326389533
2014-07-21,1.2347501516342163,1.2396402854902806,1.232305084706184,1.2355652063294107,211434139
2014-07-22,1.249420404434204,1.2526804287652158,1.2314900762985466,1.232305033802526,423261270
2014-07-23,1.2592005729675293,1.2632756519548334,1.2486053481690293,1.2494204028295088,458987544
2014-07-24,1.2877261638641357,1.2909861880411595,1.259200515106237,1.259200515106237,756626096
2014-07-25,1.3007663488388062,1.3007663488388062,1.2852810883674741,1.2901711245995855,565665513
2014-07-28,1.342332363128662,1.3496675641527682,1.3056566494807942,1.3056566494807942,1005061010
2014-07-29,1.3447771072387695,1.3512972519754436,1.337442005133468,1.3431470953439837,526852119
2014-07-30,1.3382569551467896,1.3537423109559712,1.337441997782641,1.342332033440122,460145520
2014-07-31,1.357817530632019,1.3586325852385652,1.335812124988217,1.338257094492775,458903313
2014-08-01,1.3439624309539795,1.3708579728943873,1.343147376257356,1.3529275468290813,826284545
2014-08-04,1.3733028173446655,1.3749329265891523,1.3455923203939821,1.3496673991901145,733984208
2014-08-05,1.3627078533172607,1.374933091169022,1.3553726523116714,1.3741180364492165,602999517
2014-08-06,1.351297378540039,1.3602625905373527,1.339072142447815,1.3537424451899918,613115284
2014-08-07,1.3309218883514404,1.355372358759377,1.329291876422418,1.3521123349013318,555214875
2014-08-08,1.3341820240020752,1.3390721573564253,1.326846921128091,1.3333670665480442,364971249
2014-08-11,1.3521122932434082,1.35618737151918,1.3366269375009585,1.3398870584160936,494120452
2014-08-12,1.342332363128662,1.3496675641527682,1.3382572838344546,1.3496675641527682,317461240
2014-08-13,1.3455921411514282,1.3537422976580336,1.3341818637476632,1.343962129281613,378912142
2014-08-14,1.3341820240020752,1.3488523269075845,1.3341820240020752,1.3464072602304096,358514146
2014-08-15,1.3472222089767456,1.3512972873993025,1.3325519072240342,1.334996973709075,516503582
2014-08-18,1.3480372428894043,1.3561873996097609,1.3431471099941776,1.3488522002669208,459561802
2014-08-19,1.3439624309539795,1.352112589290009,1.3374422848536456,1.34966752235769,386939191
2014-08-20,1.3407021760940552,1.3431472427833981,1.3366270973309973,1.3415172307096832,332418253
2014-08-21,1.3276618719100952,1.3398872052345332,1.3203267690729728,1.3366270839621697,406796709
2014-08-22,1.3325520753860474,1.3374422089732416,1.32358686286204,1.326031929655637,362220800
2014-08-25,1.320326566696167,1.3358119217618665,1.3186965548886,1.334181812796774,414720926
2014-08-26,1.3178819417953491,1.325217143122418,1.3138068623328303,1.3186969965508761,446426124
2014-08-27,1.3162517547607422,1.3211418883298134,1.3146217426235667,1.3178817668979175,319048260
2014-08-28,1.3138066530227661,1.3219568106493556,1.3113615863032806,1.3170667743679274,445464206
2014-08-29,1.3227719068527222,1.3235868643464714,1.3121766821736156,1.31380669431866,467579361
2014-09-01,1.3252168893814087,1.3268469014228041,1.3170667320168923,1.3219567681410784,578407992
2014-09-02,1.3439624309539795,1.3464074007287474,1.3211419681815861,1.327662017124369,696721007
2014-09-03,1.3586325645446777,1.3618925886061268,1.3464072314203965,1.3488522980452526,667050820
2014-09-04,1.3684128522872925,1.3700428644590523,1.3553725605981184,1.3602626942709455,551680423
2014-09-05,1.384713053703308,1.3871581203373364,1.3708578056538665,1.3733027751303555,565091478
2014-09-09,1.3733028173446655,1.3871581629775493,1.3724878598799644,1.3847130962683616,484590455
2014-09-10,1.3618927001953125,1.3684128460099898,1.3586326758667473,1.3684128460099898,488219054
2014-09-11,1.357817530632019,1.3790079788268153,1.3529273973078229,1.361892609349669,579329066
2014-09-12,1.3651527166366577,1.3659677712928635,1.3504824129277788,1.3537425343950555,381478857
2014-09-15,1.360262393951416,1.3627074602480063,1.349667171437875,1.3553722613582353,392154004
2014-09-16,1.3398871421813965,1.3627076013838826,1.338257033043155,1.3610774922456412,526996634
2014-09-17,1.3431473970413208,1.3480375309816293,1.3366272508400936,1.345592464011475,519199216
2014-09-18,1.346407175064087,1.3529273200716114,1.3366270061315675,1.3415171391765945,483338263
2014-09-19,1.3570023775100708,1.3586324866048207,1.3431471303074294,1.3464071541818627,394677527
2014-09-22,1.326846718788147,1.3504821330289174,1.3227716406668055,1.3504821330289174,418604312
2014-09-23,1.3366270065307617,1.3374420610910214,1.3260317830350619,1.3268468375953213,621001146
2014-09-24,1.3627078533172607,1.3635228108795123,1.326847097324228,1.3309221766081483,640543788
2014-09-25,1.3537425994873047,1.3708579708302158,1.3529275447919085,1.3692278614394235,499306571
2014-09-26,1.3545575141906738,1.356187623529918,1.343962386430874,1.3521125444969033,356402542
2014-09-29,1.3586325645446777,1.3610775340119952,1.3496673526393845,1.3570024553564144,653669449
2014-09-30,1.357817530632019,1.359447542687571,1.3529273973078229,1.3586325852385652,291936674
2014-10-08,1.3659676313400269,1.3659676313400269,1.352927341122081,1.359447486231054,387555093
2014-10-09,1.366782546043396,1.37085762417479,1.3602624016016605,1.366782546043396,370599742
2014-10-10,1.3561875820159912,1.364337739832538,1.3537425152395182,1.3586326487924643,354325213
2014-10-13,1.3472222089767456,1.3529272993368187,1.3374420401941158,1.3529272993368187,384191511
2014-10-14,1.3390721082687378,1.3529273560547697,1.3358120842570376,1.3431471868621316,346573165
2014-10-15,1.352927327156067,1.3537423817203509,1.334181946595351,1.339887134230269,379535347
2014-10-16,1.348852276802063,1.3635225791626178,1.3415171742005543,1.3455922527919562,443401634
2014-10-17,1.3447771072387695,1.3537423183963877,1.3358119932386823,1.3496672400806577,485893117
2014-10-20,1.348852276802063,1.352112397969707,1.343962240786903,1.3496673313833583,330949202
2014-10-21,1.3415172100067139,1.3521124340586617,1.340702155403664,1.3488523128040022,348298195
2014-10-22,1.3390721082687378,1.3512973440489195,1.338257053687044,1.3415171748562817,399268642
2014-10-23,1.3301069736480713,1.3439623193952674,1.3292920161766464,1.339072185936546,421969273
2014-10-24,1.3276618719100952,1.334182017297282,1.3260318598526835,1.3309219931824587,366086224
2014-10-27,1.307286262512207,1.319511496661154,1.3056562507238523,1.319511496661154,436866687
2014-10-28,1.3276618719100952,1.3292919811250472,1.3089164903560107,1.3097315449634868,451252034
2014-10-29,1.3455921411514282,1.3537422976580336,1.3292918281382178,1.3333669063915203,428852463
2014-10-30,1.355372428894043,1.361077519519602,1.3415171810441031,1.3455922596562935,367772595
2014-10-31,1.3896032571792603,1.3977534149327715,1.3602626504036026,1.3602626504036026,667371380
2014-11-03,1.3814531564712524,1.3936783936063462,1.3798230471272015,1.3904182720757923,481080054
2014-11-04,1.377378225326538,1.3822682624111295,1.3741181034459182,1.3781931829285239,435722081
2014-11-05,1.3733028173446655,1.3798229628499858,1.368412781083832,1.3781929507630413,416084561
2014-11-06,1.370857834815979,1.3798229497880778,1.3643376893723809,1.374932913573535,468757340
2014-11-07,1.374932885169983,1.3985683026125286,1.3684127398610786,1.3708578064966102,583039095
2014-11-10,1.4140536785125732,1.4156836905719088,1.388788151541478,1.397753363604135,568984178
2014-11-11,1.4319841861724854,1.4572497163316624,1.4189439908948076,1.4238340276898545,849723103
2014-11-12,1.4474692344665527,1.4490992463812153,1.4205736978232575,1.4254637335672453,513409601
2014-11-13,1.4466544389724731,1.4653998222415243,1.4409493476708182,1.4507295180675908,581907438
2014-11-14,1.4458394050598145,1.4466543625412516,1.4311691016609582,1.4425792836614328,487767130
2014-11-17,1.4274635314941406,1.4767440291901601,1.426628230005496,1.472567720889025,427945677
2014-11-18,1.406581997871399,1.432475149311967,1.4040761929624657,1.429134042909708,383172704
2014-11-19,1.3990646600723267,1.408252578719932,1.3948883515181516,1.405746773673217,427270620
2014-11-20,1.401570439338684,1.4082525528166643,1.3907120173833476,1.394888325860704,449205866
2014-11-21,1.4366514682769775,1.4391572732044697,1.3973940900787052,1.4032409018621568,594090950
2014-11-24,1.469226598739624,1.486767133244586,1.4424982458133835,1.4433335472930646,764341555
2014-11-25,1.4817557334899902,1.4867672440283723,1.4650503996488986,1.4675562047036148,757433705
2014-11-26,1.5168366432189941,1.5168366432189941,1.488437686384152,1.488437686384152,630577662
2014-11-27,1.5460706949234009,1.5469059963731568,1.5243539525111833,1.526859657718372,716636294
2014-11-28,1.5970218181610107,1.6020334281081834,1.5393888016237622,1.546070815458596,894655638
2014-12-01,1.6020334959030151,1.639620372955316,1.5995276908233884,1.6145624217300985,980368036
2014-12-02,1.689736008644104,1.706441242411708,1.5920103114467832,1.592845513392535,1191051842
2014-12-03,1.6980886459350586,1.7607333728874675,1.6705249899730503,1.7005944509445228,1222552336
2014-12-04,1.820036768913269,1.820872169953863,1.6955827246414736,1.708111748829546,1111029115
2014-12-05,1.8342362642288208,1.8851871609340274,1.7674151385977979,1.8425888800399401,1602849599
2014-12-08,1.9311270713806152,1.9453265014623211,1.789967574301161,1.8166960304209094,1216250843
2014-12-09,1.8116841316223145,2.0046299070424336,1.7832852759794242,1.9043983121192711,1590364544
2014-12-10,1.8701529502868652,1.876834964772995,1.7548867068352734,1.8258840566754426,1596527452
2014-12-11,1.8225427865982056,1.8793407043138575,1.8166959743416409,1.851777047023135,1232954233
2014-12-12,1.8225427865982056,1.8659764766665214,1.8050023498285117,1.8225427865982056,940356173
2014-12-15,1.8242133855819702,1.833401204943938,1.7740976813750629,1.8183665733387084,945613283
2014-12-16,1.90523362159729,1.90690422461148,1.8434242972036479,1.8484359071041254,1329242849
2014-12-17,1.9678783416748047,1.9787367633820439,1.9043984144409813,1.9211036479687196,1350575467
2014-12-18,1.9528436660766602,1.9946067489319346,1.9386442378200759,1.96954889921877,1114714044
2014-12-19,1.9779014587402344,1.9887598798836197,1.906904120363036,1.955349414563075,1303056415
2014-12-22,2.0088064670562744,2.0522401591500112,1.9670433781746492,1.9795722052680789,1410719886
2014-12-23,1.9653724431991577,2.0380403848144266,1.9461614056423047,1.986254083686117,1031005576
2014-12-24,1.8843520879745483,1.9737250633519228,1.8609646426186042,1.9678782517984574,1231617394
2014-12-25,1.9578548669815063,1.9586900687215674,1.8810107309186173,1.90439797277669,1077186153
2014-12-26,2.0480637550354004,2.050569560287825,1.9553497572641507,1.958690764553345,1376103377
2014-12-29,2.053910255432129,2.116554773722081,2.0213349944017964,2.0965085358349786,1497711852
2014-12-30,2.0814740657806396,2.1048613119069866,2.0380403810979018,2.053910411907684,1853951164
2014-12-31,2.131589412689209,2.139942027664177,2.0722857069675,2.0873205334076723,1718050960
2015-01-05,2.1900582313537598,2.217621887152449,2.13409571780554,2.157482965565836,1596469294
2015-01-06,2.1649999618530273,2.2142804519798123,2.1391069141056582,2.1716819744516846,1556186768
2015-01-07,2.1616592407226562,2.190058096726451,2.13660139145894,2.1508008194608377,888796922
2015-01-08,2.1031904220581055,2.180034561662141,2.0965084095456046,2.1708467446719384,793662491
2015-01-09,2.1082024574279785,2.2084340593831695,2.0848152097617607,2.0965088335948696,1156150490
2015-01-12,2.08815598487854,2.1340954723056482,2.0530749181316197,2.1324248694540526,1514645300
2015-01-13,2.075627088546753,2.1082023525836164,2.0639334652951873,2.0881561128463484,853799896
2015-01-14,2.083144426345825,2.113213884414467,2.0597571807047026,2.0839796282209857,1207694509
2015-01-15,2.1599888801574707,2.1633298872724493,2.0672746880786512,2.0831447208024323,1940225880
2015-01-16,2.175023317337036,2.200081164878542,2.1558122809743416,2.170011708000321,1693215256
2015-01-19,1.9578548669815063,2.0589214466425294,1.9578548669815063,2.0296873943199385,1800415951
2015-01-20,1.9720547199249268,2.004629984555999,1.934467845482599,1.955349486648801,1838117079
2015-01-21,2.0906620025634766,2.102355626289671,1.9812425827601312,1.9929362064863256,1644295661
2015-01-22,2.0873210430145264,2.100685270065681,2.0564161808340637,2.096508861987527,1653108866
2015-01-23,2.1082024574279785,2.145789333053937,2.0873210147462977,2.099849840526887,1946775068
2015-01-26,2.1040260791778564,2.1140490991670724,2.075627024686547,2.1140490991670724,1096595047
2015-01-27,2.0697803497314453,2.1148846396545773,2.0346994787426778,2.1123788347065093,1388384690
2015-01-28,2.039710760116577,2.0823092423895924,2.033863948655983,2.0480633763662945,1416961658
2015-01-29,2.004629611968994,2.023005245672124,1.9870889808897587,2.007135416408885,979790731
2015-01-30,1.9770660400390625,2.032193341600958,1.9695486264236965,2.0171585143702266,1143491616
2015-02-02,1.9202682971954346,1.9561845664104196,1.9152566876971433,1.9219389000755571,1176367767
2015-02-03,1.9770660400390625,1.9862538572520252,1.9211033375363082,1.9453259819800024,1235914923
2015-02-04,1.9495025873184204,2.0079709011576763,1.9469967825253873,1.9837482542530749,1244132380
2015-02-05,1.9344682693481445,2.026347271640734,1.9319624638934643,2.0213356607313733,1549460973
2015-02-06,1.9135862588882446,1.9486673294253902,1.8960458231907193,1.9302916917828667,1463378003
2015-02-09,1.946996808052063,1.9703840542375586,1.904398325154078,1.9135861434209394,1639267497
2015-02-10,1.9787367582321167,1.9829131661742276,1.9386442775267279,1.9469968942688582,1404951511
2015-02-11,1.9879246950149536,1.994606708479445,1.9703840611720178,1.9804072805108381,949834225
2015-02-12,1.9912657737731934,1.997112585551629,1.9637021187365165,1.987089365850259,728166821
2015-02-13,1.996277093887329,2.0288521549047065,1.989594882008898,1.9962770938873289,1073007399
2015-02-16,1.999618649482727,2.007136065232467,1.98708962323316,1.9962776421968813,656174077
2015-02-17,2.01381778717041,2.0288524173430478,2.0054651705984807,2.0054651705984807,707313830
2015-02-25,1.9795717000961304,2.0138175636392552,1.9703838826294702,2.0138175636392552,621418719
2015-02-26,2.0463931560516357,2.0480635599660757,1.9611963830101733,1.9779016170071584,1277919845
2015-02-27,2.036369562149048,2.058921603990544,2.028016946683973,2.0438869758102336,864907571
2015-03-02,2.0388755798339844,2.054745610619198,2.0246761519732446,2.0514046039123324,1123464267
2015-03-03,1.9745607376098633,2.02718224801438,1.9712195312809175,2.02718224801438,1090539795
2015-03-04,1.9728899002075195,1.988759931388404,1.956184667114616,1.9779015099638078,1077661313
2015-03-05,1.9495025873184204,1.9637020150508888,1.9311267518835367,1.9586904054648224,1168613198
2015-03-06,1.9536789655685425,1.9720548025994877,1.9486673555471847,1.9503379586016698,1273296602
2015-03-09,2.002124071121216,2.012982492076304,1.9119156968348086,1.921103514896007,1616493725
2015-03-10,1.970383882522583,1.995441729455623,1.9670428760932575,1.9887597165969717,1140339299
2015-03-11,1.9829128980636597,2.012982354098042,1.9728896796715107,1.9737248814901682,1076556763
2015-03-12,2.044722318649292,2.0647685573197534,1.9946066224021015,2.0079708478964338,1531205838
2015-03-13,2.0505692958831787,2.083979762751339,2.038040470378664,2.0530751008125,1220491331
2015-03-16,2.0965089797973633,2.0990147849566454,2.0472284769016627,2.064768913874529,1159802140
2015-03-17,2.124072313308716,2.129083922862591,2.1040260742352954,2.1190607037548412,1000452162
2015-03-18,2.1808700561523438,2.183375860737556,2.1299189617757763,2.1299189617757763,1140666857
2015-03-19,2.1608238220214844,2.180034859547537,2.150800801883163,2.1750234490494176,1269959953
2015-03-20,2.2009165287017822,2.228480182940251,2.151636031833964,2.1708470696105358,1194598645
2015-03-23,2.2351622581481934,2.241009069397775,2.2109396121555895,2.2184568271095815,1015275976
2015-03-24,2.2034225463867188,2.2368330154614786,2.1783646945806487,2.2351626114930028,1194593514
2015-03-25,2.175023317337036,2.2126099890782593,2.1566474828164375,2.1967401583680886,976579744
2015-03-26,2.2075986862182617,2.2326567363805987,2.152471374145316,2.1633297961682962,1083022777
2015-03-27,2.2126102447509766,2.2326566844142537,2.189222997333277,2.213445645831675,696578915
2015-03-30,2.288619041442871,2.298642260592608,2.2226333133719556,2.2334917344034775,1211519148
2015-03-31,2.2610549926757812,2.351263351828156,2.255208182241189,2.3245349048625537,1151864801
